child_id,grade,subject,chapter,num_quizzes,profile,quiz_id,nb_questions,start_time,end_time,time_spent,attempts_count,prev_final_score,final_score,completed,failed,abandoned,correct_count,wrong_count,hint_count,q1_correct,q1_wrong_attempts,q1_hint,q2_correct,q2_wrong_attempts,q2_hint,q3_correct,q3_wrong_attempts,q3_hint,q4_correct,q4_wrong_attempts,q4_hint,q5_correct,q5_wrong_attempts,q5_hint,q6_correct,q6_wrong_attempts,q6_hint,q7_correct,q7_wrong_attempts,q7_hint,q8_correct,q8_wrong_attempts,q8_hint
child_008,2,Science,Earth & Space,17,average,Ear_06,6,2025-06-13 11:06:53.553927,2025-06-13 11:12:08.553927,315.0,2,0.38,0.67,1,0,0,6,2,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1.0,0.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_06,6,2025-06-30 09:43:53.554344,2025-06-30 09:44:56.554344,63.0,1,,0.14,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_06,6,2025-07-10 05:37:53.554626,2025-07-10 05:40:22.554626,149.0,2,0.14,0.2,0,1,0,2,3,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_06,6,2025-07-19 01:36:53.554979,2025-07-19 01:43:08.554979,375.0,3,0.2,0.3,0,1,0,3,3,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_06,6,2025-05-22 03:39:53.555345,2025-05-22 03:41:52.555345,119.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,,,,,,
child_001,2,Science,Earth & Space,17,strong,Ear_07,5,2025-05-28 15:27:53.555754,2025-05-28 15:34:24.555754,391.0,1,,0.96,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_002,2,Science,Earth & Space,17,strong,Ear_07,5,2025-07-02 14:47:53.556204,2025-07-02 14:51:21.556204,208.0,1,,0.98,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_003,2,Science,Earth & Space,17,strong,Ear_07,5,2025-06-23 11:24:53.556566,2025-06-23 11:30:39.556566,346.0,1,,0.84,1,0,0,5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,,,,,,,,,
child_004,2,Science,Earth & Space,17,strong,Ear_07,5,2025-08-01 09:21:53.556953,2025-08-01 09:25:00.556953,187.0,1,,0.85,1,0,0,5,2,1,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,Science,Earth & Space,17,strong,Ear_07,5,2025-07-20 23:29:53.557332,2025-07-20 23:36:09.557332,376.0,1,,0.44,0,1,0,3,3,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,
child_005,2,Science,Earth & Space,17,strong,Ear_07,5,2025-08-01 12:03:53.557662,2025-08-01 12:07:23.557662,210.0,2,0.44,0.87,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_006,2,Science,Earth & Space,17,average,Ear_07,5,2025-05-23 03:47:53.558306,2025-05-23 03:53:21.558306,328.0,1,,0.97,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_007,2,Science,Earth & Space,17,average,Ear_07,5,2025-05-06 13:19:53.558671,2025-05-06 13:25:52.558671,359.0,1,,0.45,0,1,0,3,3,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,,,,,,,,,
child_007,2,Science,Earth & Space,17,average,Ear_07,5,2025-05-21 12:26:53.559053,2025-05-21 12:30:51.559053,238.0,2,0.45,0.87,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_008,2,Science,Earth & Space,17,average,Ear_07,5,2025-06-24 00:04:53.559444,2025-06-24 00:05:40.559444,47.0,1,,0.51,0,1,0,3,3,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,
child_008,2,Science,Earth & Space,17,average,Ear_07,5,2025-07-17 12:00:53.559805,2025-07-17 12:05:31.559805,278.0,2,0.51,0.8,1,0,0,5,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_07,5,2025-05-16 09:37:53.560405,2025-05-16 09:42:21.560405,268.0,1,,0.69,0,1,0,4,3,0,1,0,0,1,1,0,1,0,0,1,0,0,0,2,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_07,5,2025-06-16 06:27:53.560969,2025-06-16 06:29:45.560969,112.0,2,0.69,0.25,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_07,5,2025-06-15 13:22:53.561368,2025-06-15 13:24:01.561368,68.0,3,0.25,0.78,1,0,0,5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,,,,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_07,5,2025-07-29 22:33:53.561954,2025-07-29 22:40:01.561954,368.0,1,,0.68,0,1,0,4,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,,,,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_07,5,2025-06-02 03:01:53.562501,2025-06-02 03:04:01.562501,128.0,2,0.68,0.69,0,1,0,4,3,0,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,,,,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_07,5,2025-07-01 23:37:53.563068,2025-07-01 23:42:12.563068,259.0,3,0.69,0.75,1,0,0,5,2,1,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,,,,,,,,,
child_001,2,Science,Earth & Space,17,strong,Ear_08,7,2025-08-01 03:23:53.563609,2025-08-01 03:28:35.563609,282.0,1,,0.85,1,0,0,7,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,Science,Earth & Space,17,strong,Ear_08,7,2025-07-28 11:33:53.564262,2025-07-28 11:38:18.564262,265.0,1,,0.22,0,1,0,2,3,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_002,2,Science,Earth & Space,17,strong,Ear_08,7,2025-05-10 00:25:53.564699,2025-05-10 00:30:56.564699,303.0,2,0.22,0.82,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_003,2,Science,Earth & Space,17,strong,Ear_08,7,2025-05-17 05:46:53.565388,2025-05-17 05:51:39.565388,286.0,1,,0.85,1,0,0,7,2,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Science,Earth & Space,17,strong,Ear_08,7,2025-06-17 15:11:53.566027,2025-06-17 15:17:50.566027,357.0,1,,0.97,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,Science,Earth & Space,17,strong,Ear_08,7,2025-06-28 14:56:53.566654,2025-06-28 14:57:57.566654,64.0,1,,0.93,1,0,0,7,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,Science,Earth & Space,17,average,Ear_08,7,2025-07-15 14:32:53.567301,2025-07-15 14:36:27.567301,214.0,1,,0.9,1,0,0,7,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Science,Earth & Space,17,average,Ear_08,7,2025-07-30 23:03:53.567952,2025-07-30 23:07:28.567952,215.0,1,,0.86,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_008,2,Science,Earth & Space,17,average,Ear_08,7,2025-05-05 21:38:53.568577,2025-05-05 21:42:26.568577,213.0,1,,0.77,0,1,0,6,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,0.0,1.0,0.0,,,
child_008,2,Science,Earth & Space,17,average,Ear_08,7,2025-06-28 00:12:53.569254,2025-06-28 00:15:08.569254,135.0,2,0.77,0.48,0,1,0,3,3,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_008,2,Science,Earth & Space,17,average,Ear_08,7,2025-07-24 21:39:53.569785,2025-07-24 21:44:11.569785,258.0,3,0.48,0.4,0,1,0,3,3,1,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Science,Earth & Space,17,weak,Ear_08,7,2025-05-10 05:57:53.570309,2025-05-10 06:04:02.570309,369.0,1,,0.55,0,1,0,5,3,1,1,0,0,1,0,0,1,0,1,1,2,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,,,
child_009,2,Science,Earth & Space,17,weak,Ear_08,7,2025-05-03 09:10:53.570933,2025-05-03 09:11:52.570933,59.0,2,0.55,0.81,1,0,0,7,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_08,7,2025-07-28 03:56:53.571585,2025-07-28 03:58:01.571585,68.0,1,,0.25,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_08,7,2025-05-10 08:25:53.572053,2025-05-10 08:31:53.572053,360.0,2,0.25,0.57,0,1,0,6,3,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_08,7,2025-05-19 22:10:53.572690,2025-05-19 22:11:47.572690,54.0,3,0.57,0.33,0,1,0,2,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Science,Earth & Space,17,strong,Ear_09,8,2025-06-28 23:18:53.573190,2025-06-28 23:25:34.573190,401.0,1,,0.81,1,0,0,8,1,2,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
child_002,2,Science,Earth & Space,17,strong,Ear_09,8,2025-07-12 07:49:53.573923,2025-07-12 07:50:42.573923,49.0,1,,0.89,1,0,0,8,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
child_003,2,Science,Earth & Space,17,strong,Ear_09,8,2025-05-13 03:11:53.574639,2025-05-13 03:17:31.574639,338.0,1,,0.98,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_004,2,Science,Earth & Space,17,strong,Ear_09,8,2025-06-30 21:38:53.575359,2025-06-30 21:40:37.575359,104.0,1,,0.86,1,0,0,8,2,1,1,0,0,1,0,1,1,0,0,1,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_005,2,Science,Earth & Space,17,strong,Ear_09,8,2025-05-18 10:48:53.576065,2025-05-18 10:51:03.576065,130.0,1,,0.88,1,0,0,8,0,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_006,2,Science,Earth & Space,17,average,Ear_09,8,2025-06-06 00:34:53.576765,2025-06-06 00:38:34.576765,221.0,1,,0.93,1,0,0,8,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
child_007,2,Science,Earth & Space,17,average,Ear_09,8,2025-06-07 01:18:53.577455,2025-06-07 01:20:35.577455,102.0,1,,0.94,1,0,0,8,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
child_008,2,Science,Earth & Space,17,average,Ear_09,8,2025-06-19 04:59:53.578164,2025-06-19 05:05:11.578164,318.0,1,,0.55,0,1,0,5,3,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_008,2,Science,Earth & Space,17,average,Ear_09,8,2025-05-09 01:01:53.578791,2025-05-09 01:03:48.578791,115.0,2,0.55,0.86,1,0,0,8,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_009,2,Science,Earth & Space,17,weak,Ear_09,8,2025-05-31 06:10:53.579496,2025-05-31 06:13:26.579496,153.0,1,,0.23,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Science,Earth & Space,17,weak,Ear_09,8,2025-05-03 04:13:53.580020,2025-05-03 04:14:43.580020,50.0,2,0.23,0.31,0,1,0,3,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Science,Earth & Space,17,weak,Ear_09,8,2025-05-04 01:43:53.580545,2025-05-04 01:45:45.580545,112.0,3,0.31,0.5,0,1,0,5,3,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_010,2,Science,Earth & Space,17,weak,Ear_09,8,2025-06-09 08:25:53.581176,2025-06-09 08:27:02.581176,69.0,1,,0.75,1,0,0,8,2,3,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
child_001,2,Science,Earth & Space,17,strong,Ear_10,5,2025-05-05 22:10:53.582254,2025-05-05 22:13:00.582254,127.0,1,,0.99,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_002,2,Science,Earth & Space,17,strong,Ear_10,5,2025-05-26 03:36:53.582899,2025-05-26 03:44:20.582899,447.0,1,,0.74,1,0,0,5,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,,,,,,,,,
child_003,2,Science,Earth & Space,17,strong,Ear_10,5,2025-06-09 12:29:53.583476,2025-06-09 12:34:54.583476,301.0,1,,0.76,1,0,0,5,2,1,1,0,1,1,2,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_004,2,Science,Earth & Space,17,strong,Ear_10,5,2025-05-04 10:28:53.584064,2025-05-04 10:30:56.584064,123.0,1,,0.81,1,0,0,5,0,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,Science,Earth & Space,17,strong,Ear_10,5,2025-07-28 11:56:53.584609,2025-07-28 12:00:58.584609,245.0,1,,0.88,1,0,0,5,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_006,2,Science,Earth & Space,17,average,Ear_10,5,2025-07-08 02:23:53.585206,2025-07-08 02:26:04.585206,131.0,1,,0.69,1,0,0,5,2,2,1,0,0,1,0,0,1,0,1,1,0,1,1,2,0,,,,,,,,,
child_007,2,Science,Earth & Space,17,average,Ear_10,5,2025-05-22 07:46:53.585783,2025-05-22 07:53:22.585783,389.0,1,,0.75,1,0,0,5,2,1,1,0,0,1,0,0,1,2,0,1,0,0,1,0,1,,,,,,,,,
child_008,2,Science,Earth & Space,17,average,Ear_10,5,2025-07-02 07:27:53.586343,2025-07-02 07:34:42.586343,409.0,1,,0.55,0,1,0,4,3,2,1,0,0,1,0,0,1,0,1,1,1,1,0,2,0,,,,,,,,,
child_008,2,Science,Earth & Space,17,average,Ear_10,5,2025-07-09 09:11:53.586957,2025-07-09 09:13:07.586957,74.0,2,0.55,0.76,1,0,0,5,2,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_10,5,2025-05-03 09:23:53.587898,2025-05-03 09:30:20.587898,387.0,1,,0.36,0,1,0,3,3,1,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_10,5,2025-06-13 06:00:53.588431,2025-06-13 06:04:27.588431,214.0,2,0.36,0.3,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_10,5,2025-06-16 04:56:53.588969,2025-06-16 05:00:47.588969,234.0,3,0.3,0.28,0,1,0,2,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_10,5,2025-07-24 10:42:53.589435,2025-07-24 10:46:01.589435,188.0,1,,0.62,0,1,0,4,3,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,,,,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_10,5,2025-06-19 03:17:53.590028,2025-06-19 03:22:02.590028,249.0,2,0.62,0.72,1,0,0,5,2,2,1,0,1,1,2,1,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_001,2,Science,Earth & Space,17,strong,Ear_11,7,2025-07-15 04:52:53.590590,2025-07-15 05:00:15.590590,442.0,1,,0.77,1,0,0,7,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_002,2,Science,Earth & Space,17,strong,Ear_11,7,2025-06-22 06:42:53.591299,2025-06-22 06:49:45.591299,412.0,1,,0.75,0,1,0,6,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,0.0,1.0,0.0,,,
child_002,2,Science,Earth & Space,17,strong,Ear_11,7,2025-07-22 09:15:53.591980,2025-07-22 09:21:19.591980,326.0,2,0.75,0.93,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_003,2,Science,Earth & Space,17,strong,Ear_11,7,2025-05-30 04:10:53.592640,2025-05-30 04:13:01.592640,128.0,1,,0.93,1,0,0,7,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Science,Earth & Space,17,strong,Ear_11,7,2025-06-02 21:36:53.593328,2025-06-02 21:40:00.593328,187.0,1,,0.32,0,1,0,3,3,2,1,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_004,2,Science,Earth & Space,17,strong,Ear_11,7,2025-07-23 22:28:53.593885,2025-07-23 22:32:46.593885,233.0,2,0.32,0.85,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,Science,Earth & Space,17,strong,Ear_11,7,2025-07-29 06:43:53.594532,2025-07-29 06:49:31.594532,338.0,1,,0.85,1,0,0,7,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_006,2,Science,Earth & Space,17,average,Ear_11,7,2025-05-27 09:40:53.595188,2025-05-27 09:47:47.595188,414.0,1,,0.61,0,1,0,5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,,,
child_006,2,Science,Earth & Space,17,average,Ear_11,7,2025-05-09 04:27:53.595824,2025-05-09 04:30:38.595824,165.0,2,0.61,0.55,0,1,0,4,3,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_006,2,Science,Earth & Space,17,average,Ear_11,7,2025-05-05 05:19:53.596608,2025-05-05 05:23:39.596608,226.0,3,0.55,0.83,1,0,0,7,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Science,Earth & Space,17,average,Ear_11,7,2025-05-30 01:17:53.597406,2025-05-30 01:22:56.597406,303.0,1,,0.79,1,0,0,7,2,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,1.0,,,
child_008,2,Science,Earth & Space,17,average,Ear_11,7,2025-05-30 11:28:53.598114,2025-05-30 11:35:40.598114,407.0,1,,0.84,1,0,0,7,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_009,2,Science,Earth & Space,17,weak,Ear_11,7,2025-07-12 13:30:53.598801,2025-07-12 13:37:02.598801,369.0,1,,0.84,1,0,0,7,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_11,7,2025-05-14 07:42:53.599454,2025-05-14 07:46:48.599454,235.0,1,,0.16,0,1,0,2,3,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_11,7,2025-07-01 00:23:53.599949,2025-07-01 00:30:09.599949,376.0,2,0.16,0.54,0,1,0,5,3,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,2.0,1.0,0.0,0.0,0.0,,,
child_010,2,Science,Earth & Space,17,weak,Ear_11,7,2025-05-10 14:49:53.600549,2025-05-10 14:51:54.600549,121.0,3,0.54,0.49,0,1,0,4,3,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Science,Earth & Space,17,strong,Ear_12,6,2025-05-20 13:11:53.601138,2025-05-20 13:15:45.601138,232.0,1,,0.83,1,0,0,6,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_002,2,Science,Earth & Space,17,strong,Ear_12,6,2025-06-08 05:33:53.601752,2025-06-08 05:35:17.601752,84.0,1,,0.84,1,0,0,6,0,2,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,Science,Earth & Space,17,strong,Ear_12,6,2025-06-17 02:32:53.602343,2025-06-17 02:37:42.602343,289.0,1,,0.88,1,0,0,6,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Science,Earth & Space,17,strong,Ear_12,6,2025-07-23 04:05:53.602959,2025-07-23 04:08:42.602959,169.0,1,,0.89,1,0,0,6,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,Science,Earth & Space,17,strong,Ear_12,6,2025-05-16 02:37:53.603543,2025-05-16 02:42:22.603543,269.0,1,,0.9,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,,,,,,
child_006,2,Science,Earth & Space,17,average,Ear_12,6,2025-05-06 06:41:53.604193,2025-05-06 06:43:37.604193,104.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,,,,,,
child_007,2,Science,Earth & Space,17,average,Ear_12,6,2025-07-24 09:22:53.604731,2025-07-24 09:23:50.604731,57.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Science,Earth & Space,17,average,Ear_12,6,2025-06-09 14:58:53.605338,2025-06-09 15:03:00.605338,247.0,1,,0.88,1,0,0,6,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1.0,0.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_12,6,2025-06-18 11:13:53.606251,2025-06-18 11:14:55.606251,62.0,1,,0.59,0,1,0,4,3,0,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_12,6,2025-06-13 06:05:53.607001,2025-06-13 06:10:16.607001,263.0,2,0.59,0.66,0,1,0,5,3,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0.0,2.0,0.0,,,,,,
child_009,2,Science,Earth & Space,17,weak,Ear_12,6,2025-07-31 02:52:53.607504,2025-07-31 02:56:37.607504,224.0,3,0.66,0.61,0,1,0,4,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0.0,0.0,0.0,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_12,6,2025-05-26 15:22:53.607966,2025-05-26 15:28:29.607966,336.0,1,,0.04,0,1,0,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_12,6,2025-06-10 10:44:53.608289,2025-06-10 10:48:10.608289,197.0,2,0.04,0.05,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Science,Earth & Space,17,weak,Ear_12,6,2025-06-23 06:19:53.608610,2025-06-23 06:21:15.608610,82.0,3,0.05,0.1,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_001,2,Science,Earth & Space,17,strong,Ear_13,6,2025-05-16 05:22:53.609030,2025-05-16 05:29:39.609030,406.0,1,,0.81,1,0,0,6,0,2,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Science,Earth & Space,17,strong,Ear_13,6,2025-05-29 10:37:53.609458,2025-05-29 10:43:47.609458,354.0,1,,0.82,1,0,0,6,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_003,2,Science,Earth & Space,17,strong,Ear_13,6,2025-05-05 02:36:53.609926,2025-05-05 02:41:43.609926,290.0,1,,0.98,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Science,Earth & Space,17,strong,Ear_13,6,2025-07-15 22:44:53.610369,2025-07-15 22:45:43.610369,50.0,1,,0.9,1,0,0,6,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,Science,Earth & Space,17,strong,Ear_13,6,2025-06-17 00:37:53.610858,2025-06-17 00:45:16.610858,443.0,1,,0.86,1,0,0,6,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,,,,,,
child_006,2,Science,Earth & Space,17,average,Ear_13,6,2025-05-22 11:20:53.611293,2025-05-22 11:22:18.611293,85.0,1,,0.77,1,0,0,6,2,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,1.0,0.0,,,,,,
